"ID","가뭄","누적강수량","계절","가조시간","평균기온","행정구역","저수량"
21924,"정상",247.8,"봄",14,15,"경상북도",45.46
21925,"정상",247.8,"봄",14,15,"경상북도",8.04
21926,"정상",247.8,"봄",14,18,"경상북도",8.02
21927,"정상",247.8,"봄",14,18,"경상북도",45.24
21928,"정상",247.8,"봄",14,19.6,"경상북도",7.99
21929,"정상",247.8,"봄",14,19.6,"경상북도",45.07
21930,"정상",275.7,"봄",14.1,18.6,"경상북도",7.98
21931,"정상",275.7,"봄",14.1,18.6,"경상북도",44.98
21932,"정상",288.2,"봄",14.1,13.8,"경상북도",8.1
21933,"정상",288.2,"봄",14.1,13.8,"경상북도",45.81
21934,"정상",288.2,"봄",14.2,20.2,"경상북도",8.24
21935,"정상",288.2,"봄",14.2,20.2,"경상북도",47.13
21936,"정상",268,"봄",14.2,15.3,"경상북도",8.27
21937,"정상",268,"봄",14.2,15.3,"경상북도",47.53
21938,"정상",268.4,"봄",14.2,16,"경상북도",8.31
21939,"정상",268.4,"봄",14.2,16,"경상북도",48.33
21940,"정상",266.7,"봄",14.3,21.6,"경상북도",8.36
21941,"정상",266.7,"봄",14.3,21.6,"경상북도",49.14
21942,"정상",267.7,"봄",14.3,20.5,"경상북도",49.28
21943,"정상",267.7,"봄",14.3,20.5,"경상북도",8.36
21944,"정상",268,"봄",14.3,15.6,"경상북도",8.34
21945,"정상",268,"봄",14.3,15.6,"경상북도",49.28
21946,"정상",268,"봄",14.4,17.8,"경상북도",8.28
21947,"정상",268,"봄",14.4,17.8,"경상북도",49.1
21948,"정상",284.6,"봄",14.4,14.8,"경상북도",8.26
21949,"정상",284.6,"봄",14.4,14.8,"경상북도",49.01
21950,"정상",284.6,"봄",14.4,19,"경상북도",48.96
21951,"정상",284.6,"봄",14.4,19,"경상북도",8.23
21952,"정상",288.2,"봄",14.4,18.8,"경상북도",8.17
21953,"정상",288.2,"봄",14.4,18.8,"경상북도",48.69
21954,"정상",288.2,"봄",14.4,20.9,"경상북도",8.14
21955,"정상",288.2,"봄",14.4,20.9,"경상북도",48.56
21956,"정상",288.2,"봄",14.5,22.1,"경상북도",8.1
21957,"정상",288.2,"봄",14.5,22.1,"경상북도",48.38
21958,"정상",303.8,"봄",14.5,19.7,"경상북도",8.08
21959,"정상",303.8,"봄",14.5,19.7,"경상북도",48.24
21960,"정상",303.8,"여름",14.5,21.4,"경상북도",48.24
21961,"정상",303.8,"여름",14.5,21.4,"경상북도",8.06
21962,"정상",304,"여름",14.5,23.1,"경상북도",48.15
21963,"정상",304,"여름",14.5,23.1,"경상북도",8.03
21964,"정상",304,"여름",14.5,23,"경상북도",47.84
21965,"정상",304,"여름",14.5,23,"경상북도",7.96
21966,"정상",304,"여름",14.6,23.1,"경상북도",7.93
21967,"정상",304,"여름",14.6,23.1,"경상북도",47.71
21968,"정상",304,"여름",14.6,23,"경상북도",7.89
21969,"정상",304,"여름",14.6,23,"경상북도",47.48
21970,"정상",310.4,"여름",14.6,22.7,"경상북도",7.83
21971,"정상",310.4,"여름",14.6,22.7,"경상북도",47.09
21972,"정상",310.4,"여름",14.6,24,"경상북도",46.86
21973,"정상",310.4,"여름",14.6,24,"경상북도",7.8
21974,"정상",310.4,"여름",14.6,22.2,"경상북도",7.76
21975,"정상",310.4,"여름",14.6,22.2,"경상북도",46.6
21976,"정상",313.9,"여름",14.6,19.5,"경상북도",46.16
21977,"정상",313.9,"여름",14.6,19.5,"경상북도",7.7
21978,"정상",314,"여름",14.6,19,"경상북도",45.94
21979,"정상",314,"여름",14.6,19,"경상북도",7.67
21980,"정상",315.7,"여름",14.6,20.9,"경상북도",45.68
21981,"정상",315.7,"여름",14.6,20.9,"경상북도",7.63
21982,"정상",315.7,"여름",14.6,23,"경상북도",7.6
21983,"정상",315.7,"여름",14.6,23,"경상북도",45.46
21984,"정상",315.7,"여름",14.6,21.5,"경상북도",7.52
21985,"정상",315.7,"여름",14.6,21.5,"경상북도",44.89
21986,"정상",315.8,"여름",14.6,19.3,"경상북도",7.48
21987,"정상",315.8,"여름",14.6,19.3,"경상북도",44.5
21988,"정상",316,"여름",14.6,19.2,"경상북도",7.45
21989,"정상",316,"여름",14.6,19.2,"경상북도",44.24
21990,"정상",316,"여름",14.6,22.7,"경상북도",43.51
21991,"정상",316,"여름",14.6,22.7,"경상북도",7.38
21992,"정상",316.9,"여름",14.6,21.8,"경상북도",43.17
21993,"정상",316.9,"여름",14.6,21.8,"경상북도",7.34
21994,"정상",316.9,"여름",14.6,22.2,"경상북도",7.3
21995,"정상",316.9,"여름",14.6,22.2,"경상북도",42.79
21996,"정상",316.9,"여름",14.6,23.1,"경상북도",7.23
21997,"정상",316.9,"여름",14.6,23.1,"경상북도",42.07
21998,"정상",316,"여름",14.6,23.1,"경상북도",7.19
21999,"정상",316,"여름",14.6,23.1,"경상북도",41.69
22000,"정상",316,"여름",14.6,23.4,"경상북도",7.15
22001,"정상",316,"여름",14.6,23.4,"경상북도",41.32
22002,"정상",316,"여름",14.6,22.7,"경상북도",7.11
22003,"정상",316,"여름",14.6,22.7,"경상북도",40.98
22004,"정상",364.4,"여름",14.6,26.3,"경상북도",7.11
22005,"정상",364.4,"여름",14.6,26.3,"경상북도",40.98
22006,"정상",383.1,"여름",14.5,23.1,"경상북도",7.1
22007,"정상",383.1,"여름",14.5,23.1,"경상북도",41.02
22008,"정상",408.7,"여름",14.5,22,"경상북도",7.45
22009,"정상",408.7,"여름",14.5,22,"경상북도",44.33
22010,"정상",495,"여름",14.5,23.6,"경상북도",61.89
22011,"정상",495,"여름",14.5,23.6,"경상북도",9.42
22012,"정상",532.7,"여름",14.5,23.1,"경상북도",9.94
22013,"정상",532.7,"여름",14.5,23.1,"경상북도",64.83
22014,"정상",572.9,"여름",14.5,23.8,"경상북도",10.37
22015,"정상",572.9,"여름",14.5,23.8,"경상북도",67.71
22016,"정상",575.6,"여름",14.5,24.7,"경상북도",10.87
22017,"정상",575.6,"여름",14.5,24.7,"경상북도",71.11
22018,"정상",575.6,"여름",14.4,27.8,"경상북도",11.13
22019,"정상",575.6,"여름",14.4,27.8,"경상북도",72.42
22020,"정상",575.6,"여름",14.4,28.2,"경상북도",11.14
22021,"정상",575.6,"여름",14.4,28.2,"경상북도",72.67
22022,"정상",575.6,"여름",14.4,26.3,"경상북도",72.77
22023,"정상",575.6,"여름",14.4,26.3,"경상북도",11.18
22024,"정상",580.4,"여름",14.3,25.2,"경상북도",11.23
22025,"정상",580.4,"여름",14.3,25.2,"경상북도",74.39
22026,"정상",580.4,"여름",14.3,25.2,"경상북도",74.79
22027,"정상",580.4,"여름",14.3,25.2,"경상북도",11.24
22028,"정상",580.5,"여름",14.3,25.9,"경상북도",11.24
22029,"정상",580.5,"여름",14.3,25.9,"경상북도",74.99
22030,"정상",580.5,"여름",14.3,25.7,"경상북도",74.99
22031,"정상",580.5,"여름",14.3,25.7,"경상북도",11.22
22032,"정상",579.7,"여름",14.2,26.3,"경상북도",11.2
22033,"정상",579.7,"여름",14.2,26.3,"경상북도",74.84
22034,"정상",579.7,"여름",14.2,26.1,"경상북도",74.54
22035,"정상",579.7,"여름",14.2,26.1,"경상북도",11.19
22036,"정상",578.7,"여름",14.2,26.1,"경상북도",11.13
22037,"정상",578.7,"여름",14.2,26.1,"경상북도",73.98
22038,"정상",578.7,"여름",14.1,26.6,"경상북도",73.63
22039,"정상",578.7,"여름",14.1,26.6,"경상북도",11.1
22040,"정상",568.6,"여름",14.1,26.2,"경상북도",73.33
22041,"정상",568.6,"여름",14.1,26.2,"경상북도",11.08
22042,"정상",568.6,"여름",14.1,26.3,"경상북도",11.05
22043,"정상",568.6,"여름",14.1,26.3,"경상북도",73.02
22044,"정상",568.6,"여름",14,28.2,"경상북도",10.98
24142,"약한가뭄",548,"여름",12.6,20.2,"경상북도",650.83
24143,"약한가뭄",548,"여름",12.6,20.2,"경상북도",330.57
24144,"약한가뭄",539.1,"여름",12.4,21.5,"경상북도",647.25
24145,"약한가뭄",539.1,"여름",12.4,21.5,"경상북도",328.18
24146,"약한가뭄",539.1,"여름",12.3,18.3,"경상북도",639.78
24147,"약한가뭄",539.1,"여름",12.3,18.3,"경상북도",324.52
24148,"정상",621.4,"여름",12.2,17,"경상북도",681.11
24149,"정상",621.4,"여름",12.2,17,"경상북도",370.63
24150,"정상",619.3,"여름",12,20.7,"경상북도",702.12
24151,"정상",619.3,"여름",12,20.7,"경상북도",383.34
24152,"약한가뭄",613.6,"여름",11.9,21.3,"경상북도",700.22
24153,"약한가뭄",613.6,"여름",11.9,21.3,"경상북도",384.15
24154,"정상",741.8,"여름",11.7,20.6,"경상북도",816.85
24155,"정상",741.8,"여름",11.7,20.6,"경상북도",545.44
24156,"심한가뭄",242,"여름",14.4,26.6,"충청북도",895.8
24157,"보통가뭄",283.9,"여름",14.3,27.9,"충청북도",945.05
24158,"보통가뭄",329,"여름",14.2,27.6,"충청북도",994.99
24159,"보통가뭄",351.8,"여름",14.1,28.1,"충청북도",1079.09
24160,"보통가뭄",351.8,"여름",14,28.6,"충청북도",1125.07
24161,"보통가뭄",394.1,"여름",13.8,29.4,"충청북도",1272.62
24162,"보통가뭄",394.5,"여름",13.7,29.9,"충청북도",1304.01
24163,"보통가뭄",421.1,"여름",13.5,24.9,"충청북도",1374.37
24164,"심한가뭄",409,"여름",13.4,26,"충청북도",1411.52
24165,"심한가뭄",411.3,"여름",13.3,21.5,"충청북도",1418.22
24166,"심한가뭄",417.8,"여름",13.1,23.7,"충청북도",1414.87
24167,"심한가뭄",432.3,"여름",12.9,23.1,"충청북도",1395.52
24168,"보통가뭄",494.8,"여름",12.8,27,"충청북도",1401.51
24169,"보통가뭄",520.2,"여름",12.6,22.9,"충청북도",1424.12
24170,"보통가뭄",518.2,"여름",12.5,23.6,"충청북도",1473.98
24171,"보통가뭄",511.5,"여름",12.3,20.5,"충청북도",1479.07
24172,"보통가뭄",571.7,"여름",12.2,16.7,"충청북도",1489.05
24173,"보통가뭄",565.7,"여름",12.1,17,"충청북도",1638.23
24174,"보통가뭄",565.7,"여름",11.9,20.1,"충청북도",1675.15
24175,"보통가뭄",599.8,"여름",11.8,20.8,"충청북도",1687.06
24176,"보통가뭄",537.2,"여름",12.4,25,"충청북도",954.12
24177,"보통가뭄",537.2,"여름",12.3,20.5,"충청북도",950.14
24178,"보통가뭄",607.1,"여름",12,22.8,"충청북도",1119.02
24179,"보통가뭄",604,"여름",11.9,22.5,"충청북도",1120.9
24180,"약한가뭄",680,"여름",11.7,22.7,"충청북도",1213.95
24181,"정상",624.1,"겨울",9.7,2.1,"충청남도",44.38
24182,"정상",624.8,"겨울",9.7,-4.2,"충청남도",44.25
24183,"정상",624.8,"겨울",9.8,1.8,"충청남도",44
24184,"정상",669.7,"겨울",9.8,10.7,"충청남도",45.61
24185,"정상",659.7,"겨울",9.9,1.9,"충청남도",50.44
24186,"정상",659.9,"겨울",9.9,0,"충청남도",50.66
24187,"정상",644.9,"겨울",10,0.2,"충청남도",50.48
24188,"정상",637.4,"겨울",10.1,0.5,"충청남도",49.96
24189,"정상",630.4,"겨울",10.2,4,"충청남도",49.44
24190,"정상",574.8,"겨울",10.3,5.9,"충청남도",48.92
24191,"정상",525.2,"겨울",10.4,2.9,"충청남도",48.23
24192,"정상",525.2,"겨울",10.5,1.1,"충청남도",47.58
24193,"정상",524.7,"겨울",10.5,-4.8,"충청남도",46.89
24194,"정상",524.7,"겨울",10.7,4,"충청남도",45.99
24195,"정상",457.4,"겨울",10.8,6.3,"충청남도",45.39
24196,"정상",471.4,"겨울",10.9,0.6,"충청남도",44.84
24197,"정상",473.8,"겨울",11,5.2,"충청남도",44.08
24198,"정상",471.8,"겨울",11.2,2.6,"충청남도",43.54
24199,"정상",567.2,"겨울",10.3,2.6,"경상북도",42.12
24200,"정상",567.2,"겨울",10.4,1.5,"경상북도",42.25
24201,"정상",567,"겨울",10.5,-5.3,"경상북도",42.43
24202,"정상",530.5,"겨울",10.6,0.8,"경상북도",42.43
24203,"정상",538.6,"겨울",10.7,5.4,"경상북도",42.57
24204,"정상",540,"겨울",10.8,8.3,"경상북도",42.98
24205,"정상",529.8,"겨울",10.9,-3,"경상북도",43.35
24206,"습윤",532.2,"겨울",11.1,4.7,"경상북도",43.72
24207,"정상",594.8,"여름",14.3,22.6,"경상남도",58.99
24208,"정상",652.9,"여름",14.2,23.2,"경상남도",59.18
24209,"정상",728.2,"여름",14.1,22.3,"경상남도",62.03
24210,"정상",766.5,"여름",14,23.1,"경상남도",63.76
24211,"정상",800.7,"여름",13.9,27.5,"경상남도",65.32
24212,"정상",800.7,"여름",13.8,27.6,"경상남도",64.4
24213,"정상",851.8,"여름",13.8,25.4,"경상남도",62.83
24214,"정상",971.4,"여름",13.7,26.4,"경상남도",57.7
24215,"정상",967,"여름",13.5,29.1,"경상남도",61.06
24216,"정상",964.2,"여름",13.4,28.9,"경상남도",60.91
24217,"정상",964.1,"여름",13.3,29.2,"경상남도",60.46
24218,"정상",291.2,"여름",14.4,20.4,"경상북도",7.93
24219,"정상",291.2,"여름",14.4,20.4,"경상북도",60.81
24220,"정상",267.7,"여름",14.5,22.6,"경상북도",7.84
24221,"정상",267.7,"여름",14.5,22.6,"경상북도",59.82
24222,"정상",667.2,"여름",14.3,22.1,"경상남도",695.26
24223,"정상",667.4,"여름",14.2,26.9,"경상남도",663.7
24224,"습윤",875,"여름",14.2,22,"경상남도",689.33
24225,"습윤",896.4,"여름",14.1,24.3,"경상남도",701.96
24226,"습윤",953.8,"여름",14,23,"경상남도",731.79
24227,"습윤",956,"여름",13.9,27.3,"경상남도",725.1
24228,"정상",969.4,"여름",13.8,26.3,"경상남도",706.05
24229,"습윤",1253.8,"여름",13.7,27.7,"경상남도",684.84
24230,"습윤",1329.9,"여름",13.6,26.7,"경상남도",692.88
24231,"습윤",1319.2,"여름",13.5,28.6,"경상남도",685.55
24232,"습윤",1315.5,"여름",13.4,28.2,"경상남도",667.61
24233,"습윤",1316.2,"여름",13.2,26.4,"경상남도",636.84
24234,"습윤",1320.2,"여름",13.1,27.5,"경상남도",567.95
24235,"습윤",1384.3,"여름",13,27,"경상남도",578.05
24236,"습윤",1453.2,"여름",12.9,24.7,"경상남도",543.86
24237,"습윤",1508.8,"여름",12.8,20.1,"경상남도",562.02
24238,"습윤",1555.7,"여름",12.6,21.6,"경상남도",566.31
24239,"습윤",1552.4,"여름",12.5,19.9,"경상남도",578.26
24240,"습윤",1556.4,"여름",12.4,20.8,"경상남도",586.18
24241,"정상",1316.3,"가을",12.3,18.4,"강원도",2228.2
24242,"정상",1316.1,"가을",12.2,17.2,"강원도",2184.91
24243,"정상",1316.1,"가을",12,17.8,"강원도",2152.25
24244,"정상",1313.7,"가을",11.9,17.9,"강원도",2118.81
24245,"정상",1313.7,"가을",11.8,18.5,"강원도",2086.28
24246,"정상",1313.1,"가을",11.6,11.5,"강원도",2063.86
24247,"정상",1313.1,"가을",11.5,14.4,"강원도",2049.19
24248,"정상",1313.1,"가을",11.4,14.2,"강원도",2032.98
24249,"정상",1312.8,"가을",11.2,9.5,"강원도",2010.95
24250,"정상",1303.5,"가을",11.1,10.1,"강원도",1993.87
24251,"정상",1299.5,"가을",11,10.2,"강원도",1958.67
24252,"정상",1299.5,"가을",10.9,6.1,"강원도",1940.5
24253,"정상",1299.4,"가을",10.8,11.3,"강원도",1916.1
24254,"정상",1299.4,"가을",10.6,10.3,"강원도",1897.68
24255,"정상",1301.3,"가을",10.5,5.1,"강원도",1879.37
24256,"정상",1301.3,"가을",10.4,14,"강원도",1854.46
24257,"정상",1259,"가을",10.3,4.4,"강원도",1836.94
24258,"정상",1257.5,"가을",10.2,8.5,"강원도",1825.16
24259,"정상",1244.4,"가을",10.1,9,"강원도",1814.45
24260,"정상",1281.2,"가을",10,4.3,"강원도",1812.92
24261,"정상",745.8,"여름",12.2,18.1,"대구광역시",20.67
24262,"정상",745.3,"여름",12.1,19,"대구광역시",22.14
24263,"정상",745.8,"여름",12,23.2,"대구광역시",22.16
24264,"정상",846,"여름",11.8,21.8,"대구광역시",23.93
24265,"약한가뭄",295.3,"여름",14.6,19.8,"울산광역시",4.68
24266,"약한가뭄",295.3,"여름",14.6,19.8,"울산광역시",5.87
24267,"약한가뭄",295.3,"여름",14.6,19.8,"울산광역시",1.37
24268,"약한가뭄",295.3,"여름",14.6,19.8,"울산광역시",2.78
24269,"정상",399.3,"여름",14.6,20.4,"울산광역시",2.62
24270,"정상",399.3,"여름",14.6,20.4,"울산광역시",5.02
24271,"정상",399.3,"여름",14.6,20.4,"울산광역시",6.25
17725,"정상",357.6,"봄",13.8,15.1,"전라남도",106.7
17726,"정상",357.6,"봄",13.8,15.1,"전라남도",106.7
17727,"정상",357.6,"봄",13.8,17.5,"전라남도",106.63
17728,"정상",357.6,"봄",13.9,18.4,"전라남도",106.48
17729,"정상",357.6,"봄",13.9,20.5,"전라남도",106.4
17730,"정상",357.6,"봄",14,20.3,"전라남도",106.1
17731,"정상",371.8,"봄",14,20.7,"전라남도",106.1
17732,"정상",406.6,"봄",14,20.9,"전라남도",106.33
17733,"정상",406.9,"봄",14,17.7,"전라남도",106.7
17734,"정상",406.1,"봄",14.1,20,"전라남도",106.7
17735,"정상",410.2,"봄",14.1,16.2,"전라남도",107.01
17736,"정상",410.2,"봄",14.1,19.3,"전라남도",107.16
17737,"정상",408.1,"봄",14.2,20.3,"전라남도",107.16
17738,"정상",408.2,"봄",14.2,19.5,"전라남도",107.01
17739,"정상",408.6,"봄",14.2,16.3,"전라남도",106.7
17740,"정상",410,"봄",14.3,16.4,"전라남도",106.55
17741,"정상",415.9,"봄",14.3,17.7,"전라남도",106.4
17742,"정상",415.9,"봄",14.3,18.9,"전라남도",106.02
17743,"정상",415.9,"봄",14.3,20.5,"전라남도",105.72
17744,"정상",415.9,"봄",14.3,20.8,"전라남도",105.57
17745,"정상",431.3,"봄",14.4,20.3,"전라남도",105.19
17746,"정상",432.4,"봄",14.4,19.8,"전라남도",104.97
17747,"정상",432.4,"여름",14.4,19.5,"전라남도",104.74
17748,"정상",432.4,"여름",14.4,21,"전라남도",104.07
17749,"정상",432.4,"여름",14.4,22.8,"전라남도",103.77
17750,"정상",432.4,"여름",14.4,23,"전라남도",103.47
17751,"정상",502.3,"여름",14.4,23.4,"전라남도",104.67
17752,"정상",502.3,"여름",14.5,23.9,"전라남도",104.74
17753,"정상",502.3,"여름",14.5,23.9,"전라남도",104.74
17754,"정상",521.6,"여름",14.5,21.5,"전라남도",104.59
17755,"정상",521.7,"여름",14.5,23.1,"전라남도",104.67
17756,"정상",521.8,"여름",14.5,21.7,"전라남도",104.59
17757,"정상",522.7,"여름",14.5,21.7,"전라남도",104.44
17758,"정상",522.7,"여름",14.5,22.9,"전라남도",103.84
17759,"정상",522.7,"여름",14.5,23.2,"전라남도",103.54
17760,"정상",522.7,"여름",14.5,21.9,"전라남도",103.24
17761,"정상",522.7,"여름",14.5,22,"전라남도",102.65
17762,"정상",522.7,"여름",14.5,22.6,"전라남도",102.28
17763,"정상",522.7,"여름",14.5,23.8,"전라남도",101.61
17764,"정상",513.8,"여름",14.5,23.5,"전라남도",100.94
17765,"정상",513.4,"여름",14.4,24.4,"전라남도",100.65
17766,"정상",513.4,"여름",14.4,24.3,"전라남도",100.35
17767,"정상",562.3,"여름",14.4,23.9,"전라남도",100.5
17768,"습윤",926.3,"여름",14.4,26.2,"전라남도",146.24
17769,"습윤",933.2,"여름",14.4,25.8,"전라남도",146.33
17770,"습윤",933.2,"여름",14.3,27.3,"전라남도",144.13
17771,"정상",933.2,"여름",14.3,27.1,"전라남도",142.04
17772,"정상",933.2,"여름",14.3,26.9,"전라남도",140.99
17773,"정상",949,"여름",14.2,25.3,"전라남도",140.3
17774,"정상",949,"여름",14.2,26.9,"전라남도",140.04
17775,"정상",952.4,"여름",14.2,27.2,"전라남도",139.52
17776,"정상",947.3,"여름",14.1,27,"전라남도",139.27
17777,"정상",935.5,"여름",14.1,28,"전라남도",138.06
17778,"정상",924.2,"여름",14,26.5,"전라남도",137.46
17779,"정상",924.2,"여름",14,26.5,"전라남도",137.12
17780,"정상",935.2,"여름",13.9,28.3,"전라남도",136.44
17781,"정상",935.6,"여름",13.9,27.8,"전라남도",136.35
17782,"습윤",1103,"여름",13.8,26.3,"전라남도",154.94
17783,"정상",1103,"여름",13.8,27.2,"전라남도",155.03
17784,"정상",1101.5,"여름",13.7,27.9,"전라남도",144.66
17785,"정상",1102.2,"여름",13.7,27.3,"전라남도",126.23
17786,"정상",1102.2,"여름",13.6,26.7,"전라남도",119.83
17787,"정상",1102.2,"여름",13.6,25.6,"전라남도",114.42
17788,"정상",1115,"여름",13.5,23.1,"전라남도",112.39
17789,"정상",1112.9,"여름",13.4,25,"전라남도",111.93
17790,"정상",1116.2,"여름",13.4,25,"전라남도",111.85
17791,"정상",1131.2,"여름",13.3,25,"전라남도",113.17
17792,"정상",1185,"여름",13.2,25.3,"전라남도",115.05
17793,"정상",1203.6,"여름",13.2,25.1,"전라남도",115.53
17794,"정상",1214.2,"여름",13.2,26.4,"전라남도",117.43
17795,"정상",1227.1,"여름",13.1,25.6,"전라남도",122.57
17796,"정상",1230.4,"여름",13,26,"전라남도",122.98
17797,"정상",1230.4,"여름",13,26,"전라남도",122.98
17798,"정상",1204.8,"여름",12.9,21.9,"전라남도",122.98
17799,"정상",1205.8,"여름",12.8,22.1,"전라남도",122.98
17800,"정상",1189.2,"여름",12.8,22.2,"전라남도",122.89
17801,"정상",1191.9,"여름",12.7,22.3,"전라남도",122.73
17802,"정상",1191.9,"여름",12.6,21.8,"전라남도",122.57
17803,"정상",1194.9,"여름",12.6,23.7,"전라남도",122.33
17804,"정상",1179.9,"여름",12.5,22.8,"전라남도",121.92
17805,"정상",1180.4,"여름",12.4,23.6,"전라남도",121.19
17806,"정상",1186.2,"여름",12.4,21.8,"전라남도",120.07
17807,"정상",1180.2,"여름",12.3,22,"전라남도",119.26
17808,"정상",1173.7,"여름",12.2,22.2,"전라남도",118.78
17809,"정상",1173.8,"여름",12.2,22.9,"전라남도",118.78
17810,"정상",1173.8,"여름",12.1,19.3,"전라남도",118.62
17811,"정상",1173.8,"여름",12,22,"전라남도",118.14
17812,"정상",1113,"여름",11.9,22.1,"전라남도",117.83
17813,"정상",1151.8,"여름",11.9,22.8,"전라남도",117.75
17814,"정상",1166.2,"여름",11.8,21.2,"전라남도",118.14
17815,"정상",1157.8,"여름",11.7,24.7,"전라남도",118.14
17816,"정상",1156.5,"여름",11.7,22,"전라남도",117.98
17817,"정상",1156.9,"여름",11.6,22,"전라남도",117.75
17818,"정상",1156.9,"여름",11.6,23,"전라남도",117.59
17819,"정상",1179,"여름",11.5,22.4,"전라남도",117.51
17820,"정상",1183.4,"가을",11.5,19,"전라남도",117.27
17821,"정상",1154.1,"가을",11.4,20.6,"전라남도",117.19
17822,"정상",1154.1,"가을",11.4,20.9,"전라남도",117.03
17823,"정상",1160.9,"가을",11.3,13.9,"전라남도",116.71
17824,"정상",1160.9,"가을",11.3,7.9,"전라남도",116.55
17825,"정상",1160.9,"가을",11.2,9.8,"전라남도",116.4
17826,"정상",1160.9,"가을",11.2,11.2,"전라남도",116.24
17827,"정상",1160.9,"가을",11.1,11.2,"전라남도",115.84
17828,"정상",1160.9,"가을",11.1,10,"전라남도",115.61
17829,"정상",1160.9,"가을",11.1,9.9,"전라남도",115.53
17830,"정상",1160.9,"가을",11,11.5,"전라남도",115.13
17831,"정상",1160.9,"가을",11,11.6,"전라남도",114.97
17832,"정상",1160.9,"가을",10.9,12.6,"전라남도",114.82
17833,"정상",1160.9,"가을",10.9,12.5,"전라남도",114.42
17834,"정상",1160.3,"가을",10.8,11.6,"전라남도",114.27
17835,"정상",1160.3,"가을",10.8,12.9,"전라남도",114.11
17836,"정상",1131.4,"가을",10.7,11.3,"전라남도",113.8
17837,"정상",1131.4,"가을",10.7,10.7,"전라남도",113.64
17838,"정상",1131.4,"가을",10.7,11.4,"전라남도",113.41
17839,"정상",1101,"가을",10.7,12.2,"전라남도",113.25
17840,"정상",1101,"가을",10.6,15.2,"전라남도",112.86
17841,"정상",1119.1,"가을",10.6,12.1,"전라남도",112.78
17842,"정상",1120.9,"가을",10.5,8.3,"전라남도",112.7
17843,"정상",1126.4,"가을",10.5,9,"전라남도",112.55
17844,"정상",1127.5,"가을",10.5,7.5,"전라남도",112.47
17845,"정상",1127.5,"가을",10.4,7.9,"전라남도",112.31
17846,"정상",1127.5,"가을",10.4,8.4,"전라남도",112
17847,"정상",1113.3,"가을",10.3,8.6,"전라남도",111.77
17848,"정상",1078.5,"가을",10.3,8.1,"전라남도",111.61
17849,"정상",1078.2,"가을",10.3,8,"전라남도",111.46
17850,"정상",1078.2,"가을",10.2,10.4,"전라남도",111.15
17851,"정상",1059.3,"가을",10.2,11.2,"전라남도",110.99
17852,"정상",1059.5,"가을",10.2,8,"전라남도",110.76
17853,"정상",1059.9,"가을",10.2,8.3,"전라남도",110.45
17854,"정상",1059.8,"가을",10.1,6.8,"전라남도",110.3
17855,"정상",1059.8,"가을",10.1,5.3,"전라남도",110.15
17856,"정상",1058,"가을",10.1,5,"전라남도",109.84
17857,"정상",1052.1,"가을",10.1,6.6,"전라남도",109.68
17858,"정상",1068.5,"가을",10,8.7,"전라남도",109.61
19869,"습윤",534.4,"봄",12.5,12.2,"경상남도",6.98
19870,"습윤",534.4,"봄",12.5,12.2,"경상남도",3.06
19871,"습윤",534.4,"봄",12.5,7.8,"경상남도",3.05
19872,"습윤",534.4,"봄",12.5,7.8,"경상남도",6.97
19873,"습윤",524.9,"봄",12.6,8.9,"경상남도",6.93
19874,"습윤",524.9,"봄",12.6,8.9,"경상남도",3.03
19875,"습윤",524.9,"봄",12.6,9.3,"경상남도",3.02
19876,"습윤",524.9,"봄",12.6,9.3,"경상남도",6.92
19877,"정상",463.9,"봄",12.7,14.4,"경상남도",6.87
19878,"정상",463.9,"봄",12.7,14.4,"경상남도",2.99
19879,"정상",312.9,"봄",12.8,13.6,"경상남도",6.86
19880,"정상",312.9,"봄",12.8,13.6,"경상남도",2.99
19881,"정상",312.9,"봄",12.8,14.2,"경상남도",6.85
19882,"정상",312.9,"봄",12.8,14.2,"경상남도",2.99
19883,"정상",346.4,"봄",12.9,10,"경상남도",3.02
19884,"정상",346.4,"봄",12.9,10,"경상남도",6.91
19885,"정상",346.4,"봄",12.9,10,"경상남도",6.93
19886,"정상",346.4,"봄",12.9,10,"경상남도",3.03
19887,"정상",346.4,"봄",12.9,12.6,"경상남도",6.95
19888,"정상",346.4,"봄",12.9,12.6,"경상남도",3.04
19889,"정상",346.8,"봄",13,13.4,"경상남도",6.95
19890,"정상",346.8,"봄",13,13.4,"경상남도",3.03
19891,"정상",346.8,"봄",13,12.2,"경상남도",6.94
19892,"정상",346.8,"봄",13,12.2,"경상남도",3.02
19893,"정상",346.8,"봄",13.1,14.8,"경상남도",6.93
19894,"정상",346.8,"봄",13.1,14.8,"경상남도",3.02
19895,"정상",347.3,"봄",13.2,16.3,"경상남도",6.91
19896,"정상",347.3,"봄",13.2,16.3,"경상남도",2.99
19897,"정상",347.3,"봄",13.2,14.2,"경상남도",2.98
19898,"정상",347.3,"봄",13.2,14.2,"경상남도",6.89
19899,"정상",347.3,"봄",13.2,14.7,"경상남도",6.88
19900,"정상",347.3,"봄",13.2,14.7,"경상남도",2.97
19901,"정상",347.3,"봄",13.3,17.4,"경상남도",2.95
19902,"정상",347.3,"봄",13.3,17.4,"경상남도",6.84
19903,"정상",357.3,"봄",13.3,16.3,"경상남도",6.82
19904,"정상",357.3,"봄",13.3,16.3,"경상남도",2.94
