"지점","지점명","일시","평균기온","최저기온","최저기온시각","최고기온","최고기온시각","강수계속시간","최다강수량10분","최다강수량시각10분","최다강수량1시간","최다강수량시각1시간","일강수량","최대순간풍속","최대순간풍속풍향","최대순간풍속시각","최대풍속","최대풍속풍향","최대풍속시각","평균풍속","풍정합","최다풍향","평균이슬점온도","최소상대습도","최소상대습도시각","평균상대습도","평균증기압","평균현지기압","최고해면기압","최고해면기압시각","최저해면기압","최저해면기압시각","평균해면기압","가조시간","합계일조시간","최다일사시각1시간","최다일사량1시간","합계일사량","일최심신적설","일최심신적설시각","일최심적설","일최심적설시각","합계3시간신적설","평균전운량","평균중하층운량","평균지면온도","최저초상온도","평균5CM지중온도","평균10CM지중온도","평균20CM지중온도","평균30CM지중온도","지중온도50CM","지중온도100CM","지중온도150CM","지중온도300CM","지중온도500CM","합계대형증발량","합계소형증발량","강수9_9"
263,"의령군",22/12/21,0.7,-3.2,55,3.2,1449,,"","","","",5.8,4.6,50,1956,3.1,50,1955,0.9,781,110,-1.1,71,252,87.6,5.7,1010.9,1022.8,1,1008.8,2342,1012.6,9.8,0,1300,0.78,2.95,,,,,,6.6,3.6,1.5,-5,1.6,2.6,3.8,5.2,,,,,,0.5,0.6,
263,"의령군",22/12/22,-1.3,-5.2,2350,3,1222,,"","","","",,13.4,320,1643,7.8,290,1719,3.7,3212,290,-7.4,38,1313,65.3,3.6,1006.7,1009.8,2118,1006.1,1338,1008.5,9.8,7.3,1300,1.93,11.05,,,,,,4.9,2.3,1.4,-7.6,2.2,3.3,4.4,5.6,,,,,,1.8,2.5,
263,"의령군",22/12/23,-3.7,-6.7,510,-0.1,1439,,"","","","",,18.8,340,1458,10.4,320,1229,5.8,5024,290,-13.8,32,1625,45.8,2.1,1009.3,1013.7,2341,1009.3,1,1011.1,9.8,8.3,1100,1.9,11.45,,,,,,2.1,0.6,-1.3,-8.6,0.3,2.5,3.9,5.3,,,,,,1.6,2.4,
263,"의령군",22/12/24,-4.3,-10.6,722,3.7,1452,,"","","","",,4.9,50,1722,3.7,50,1730,1.4,1224,110,-11.8,30,1521,58.4,2.5,1016.1,1020.2,2354,1013.7,1,1017.9,9.8,8.6,1200,2.04,11.92,,,,,,0.5,0,-1.3,-13.2,-0.1,1.8,3.4,4.7,,,,,,1.2,1.7,
263,"의령군",22/12/25,-3,-10.9,734,8.2,1407,,"","","","",,8.4,270,1417,5.4,290,1544,1.4,1215,20,-10.2,23,1438,63.3,2.8,1019.6,1024,2345,1018.7,1335,1021.4,9.8,8.7,1100,2.22,13.06,,,,,,0.1,0,-1,-14.6,-0.3,1.5,3.1,4.4,,,,,,1.7,2.4,
263,"의령군",22/12/26,-3.2,-10,722,7.1,1539,,"","","","",,6.1,50,1617,4,70,1637,1.1,939,290,-9.6,25,1529,66.3,3,1022.7,1026.2,2334,1022.7,1501,1024.5,9.8,7.4,1000,1.62,9.81,,,,,,1.9,1.3,-1.3,-14.3,-0.3,1.5,2.9,4.2,,,,,,1.2,1.7,
263,"의령군",22/12/27,-2,-9.7,753,9.2,1510,,"","","","",,5.4,50,1634,3.7,50,1639,1,892,290,-10.3,18,1430,59.9,2.8,1025.7,1029.1,1006,1025.2,1438,1027.5,9.8,8.5,1200,2,12.66,,,,,,1.4,0,-0.8,-13.8,-0.2,1.3,2.7,4,,,,,,1.8,2.5,
263,"의령군",22/12/28,-1.1,-7.3,445,8.7,1337,,"","","","",,11.4,270,1232,7.3,270,1248,2.1,1779,270,-7.8,30,1321,63.5,3.4,1026.9,1031.5,2350,1025.7,1409,1028.7,9.8,7.8,1200,1.94,10.41,,,,,,4,2.5,-0.1,-10,0,1.4,2.7,3.9,,,,,,1.6,2.3,
263,"의령군",22/12/29,-1.9,-9.1,719,6.6,1448,,"","","","",,5.8,70,1731,3.6,70,1733,1.1,947,110,-8.7,31,1440,63.8,3.2,1029.9,1033,2139,1029.5,1402,1031.7,9.8,8,1200,1.98,12.33,,,,,,3.3,0,-0.4,-12.9,0.1,1.5,2.8,3.9,,,,,,1.5,2.1,
263,"의령군",22/12/30,-1.2,-8.1,755,8.5,1438,,"","","","",,7.3,270,1456,5,270,1458,1.5,1283,20,-7.7,29,1430,65.6,3.4,1029.3,1033.2,855,1028.4,1412,1031.1,9.8,8.4,1300,2.11,11.96,,,,,,3.1,0.9,0,-11.5,0.4,1.6,2.8,3.9,,,,,,1.6,2.3,
263,"의령군",22/12/31,-1.1,-7.9,724,8.3,1457,,"","","","",,8.9,340,1404,5,340,1418,1.4,1208,110,-7.5,30,1451,66.9,3.5,1028.2,1031.8,833,1027.7,1457,1030,9.8,8.5,1200,2.02,12.68,,,,,,1,0,0.2,-12.1,0.5,1.8,2.9,4,,,,,,1.7,2.4,
264,"함양군",22/12/01,-1,-4.3,729,4.5,1518,,"","","","",,9.9,290,1133,5.6,290,1147,2.2,1864,70,-13.8,19,1255,39.5,2.2,1011.5,1033.5,4,1028.1,1557,1030.9,9.9,6.8,1200,2.05,10.79,,,,,,7.1,1.1,1.6,-5.8,2.9,3.2,5.7,7.6,,,,,,1.7,2.5,
264,"함양군",22/12/02,-0.8,-6.9,741,7.9,1449,,"","","","",,5.1,250,119,3.2,250,119,1,830,250,-9,23,1447,57.6,3.1,1010.7,1033.2,806,1027,1503,1030.1,9.9,8.4,1200,2.11,12.43,,,,,,3.1,0,2.1,-8.6,3.1,3.3,5.2,6.8,,,,,,1.6,2.2,
264,"함양군",22/12/03,3.7,-5.3,704,11.2,1442,,"","","","",,9.6,250,1254,5.4,230,1210,1.6,1403,250,-2.8,41,1229,64.3,5.1,1007,1029.4,238,1022.8,1431,1025.9,9.9,2.8,1200,1.61,7.43,,,,,,7.6,5.9,3.8,-7.5,4,3.9,5.1,6.5,,,,,,1.7,2.4,
264,"함양군",22/12/04,3.4,-2.3,2345,7.2,1518,,"","","","",,7.8,250,506,5,230,521,2.5,2128,250,-12,11,1541,34.9,2.7,1009.5,1030.4,1912,1026,19,1028.6,9.9,5.7,1100,1.54,9.08,,,,,,8.5,3.4,3.9,-4.9,5.2,5.2,6.4,7.3,,,,,,1.9,2.7,
264,"함양군",22/12/05,0.7,-3.6,2359,5.5,1249,,"","","","",,8.2,250,1413,5.2,230,1330,2.3,1954,250,-17.4,10,1217,27.6,1.7,1008.6,1030,25,1025.5,1448,1027.8,9.9,5.5,1100,1.6,8.97,,,,,,5.3,1.5,1.6,-6.9,3.2,3.5,5.4,6.8,,,,,,2.2,3.1,
264,"함양군",22/12/06,2.1,-5.5,258,7.5,1354,,"","","","",,13.6,270,1513,7.5,250,1518,3,2617,250,-7.3,27,1449,51.3,3.6,1005.2,1028.1,8,1021.7,1442,1024.3,9.9,6.4,1200,1.98,9.56,,,,,,5.6,2.9,1,-8.1,2.3,2.5,4.3,5.8,,,,,,2.2,3.1,
264,"함양군",22/12/07,5.7,0.3,536,10.1,1420,,"","","","",,11.8,230,1108,6.5,250,1320,3.4,2970,250,-2.9,41,1346,54.3,5,1005.6,1026.1,2241,1022.4,1339,1024.3,9.9,8,1200,1.83,10.41,,,,,,3.8,1,2.8,-2.4,4.1,4.1,5,6,,,,,,1.9,2.7,
264,"함양군",22/12/08,4,-2.6,555,13.6,1552,,"","","","",,5.9,250,23,3.5,200,1633,1.1,953,70,-2.5,28,1439,68.3,5.1,1006.9,1028.1,818,1023.2,1512,1025.9,9.8,7.7,1200,2,11.44,,,,,,2.3,1.1,3.9,-6.7,4.9,4.9,5.5,6.3,,,,,,1.7,2.4,
264,"함양군",22/12/09,2.4,-3.7,423,13.8,1428,,"","","","",,9.6,200,1434,6,200,1505,0.9,799,90,-1.2,45,1259,79.5,5.7,1004.3,1026.3,225,1020.3,1425,1023.3,9.8,4.6,1200,1.92,7.61,,,,,,4,2.8,3.6,-6.7,4.5,4.5,5.5,6.4,,,,,,1.2,1.6,
264,"함양군",22/12/10,1.8,-4.9,729,7.8,1505,,"","","","",0.1,4.9,230,1657,3.4,230,1705,0.6,521,180,-0.8,48,1652,84.9,5.8,1001.3,1023.1,231,1017.2,1342,1020.3,9.8,1.8,900,0.93,4.85,,,,,,6.3,3.5,2.4,-8.8,3.3,3.4,4.9,6.1,,,,,,0.6,0.9,
264,"함양군",22/12/11,1.8,-4.8,2350,10.4,1413,,"","","","",,8.1,250,1439,4.7,270,1350,1.2,1050,270,-4.7,27,1430,68.3,4.4,1003.5,1025.9,2336,1020.1,1348,1022.6,9.8,8.2,1200,1.95,11.36,,,,,,1,1,2.8,-8.4,4,4.1,5.2,6.1,,,,,,1.7,2.4,
264,"함양군",22/12/12,0.4,-6.3,403,5.5,1434,,"","","","",0,8.7,230,1504,5.6,250,1513,1.2,1025,230,-3.6,46,1113,76.3,4.8,1002.3,1026.2,228,1017.6,2156,1021.4,9.8,1.8,1000,1.36,4.34,,,,,,8.5,2.6,0.3,-9.3,1.4,1.7,3.9,5.5,,,,,,1,1.5,
264,"함양군",22/12/13,4.1,-0.4,2359,7.7,1215,,"","","","",0.3,13.6,290,1957,7.4,250,1301,4.6,4016,250,-2.6,34,1225,63.8,5.1,1000.3,1021.5,2332,1017.4,1400,1019.1,9.8,4,1100,1.67,7.62,,,,,,5.8,1.3,2.8,-1.1,3.8,3.8,4.5,5.5,,,,,,1.6,2.4,
264,"함양군",22/12/14,-3.7,-8.6,2355,0,1517,,"","","","",0.4,10.2,250,103,6.1,270,417,3.3,2862,250,-10.1,45,1607,61.5,2.9,1007.3,1028.7,1005,1021.1,22,1026.8,9.8,8,1200,1.98,11.41,,,,,,6.5,0.5,1.3,-10.3,2.3,2.6,4.2,5.4,,,,,,1.1,1.6,
264,"함양군",22/12/15,-0.7,-9.9,314,5.9,1511,,"","","","",0,8.4,200,1316,4.8,270,1421,1.7,1435,270,-6,44,1338,70,4,1006.4,1028.9,836,1022.9,1750,1025.6,9.8,8,1200,1.96,11.96,,,,,,3.6,2.5,0,-11.5,0.6,0.7,2.9,4.5,,,,,,1.8,2.6,
264,"함양군",22/12/16,0.9,-1.2,2004,3.5,1431,,"","","","",0,8.4,250,149,4.9,250,744,2.5,2159,270,-13.4,20,2244,35.8,2.4,1009,1030.6,1036,1025.1,1,1028.2,9.8,3.6,1100,1.61,8.47,,,,,,8.9,3.3,1.8,-3.2,2.7,2.8,3.7,4.7,,,,,,1.6,2.3,
264,"함양군",22/12/17,-3.4,-10.4,2338,1,1250,,"","","","",0.7,10.5,270,1131,5.8,250,1139,2.5,2188,250,-9.7,21,36,64.5,3.1,1005.2,1029,1,1021.7,1603,1024.7,9.8,1.7,1200,1.42,5.93,,,,,,8.1,1.6,0.2,-16,1,1.3,3.1,4.5,,,,,,0.7,0.9,
264,"함양군",22/12/18,-5.9,-10.6,17,-1.3,1408,,"","","","",,8.3,250,1454,4.9,230,1556,2.3,1958,230,-12.6,39,1634,60.5,2.3,1003.6,1024.9,2311,1020.5,1346,1023.3,9.8,8.1,1100,2.2,12.51,,,,,,3.9,1.3,0.2,-15.1,0.7,1,2.7,4,,,,,,1.2,1.7,
264,"함양군",22/12/19,-4.9,-12,735,3.4,1344,,"","","","",,10.3,230,1436,5.8,230,1443,1.6,1364,70,-9.8,38,1207,71.8,3,1007.3,1028.8,2400,1024.6,1343,1026.9,9.8,7.9,1100,1.96,11.7,,,,,,0.6,0,-2,-13.8,-0.6,-0.3,1.9,3.4,,,,,,1.2,1.7,
264,"함양군",22/12/20,-1.9,-9.6,722,7.6,1413,,"","","","",,7.9,200,1259,4.8,250,1321,1.1,989,230,-7.3,33,1547,70.9,3.5,1007,1030.3,918,1022.8,2155,1026.4,9.8,8,1100,2,11.21,,,,,,3.9,0.4,-0.7,-12.4,-0.3,-0.3,1.5,2.9,,,,,,1.6,2.2,
264,"함양군",22/12/21,0.2,-3.4,4,3.3,1949,,"","","","",5.3,7.6,250,2238,4.6,250,2244,0.7,631,290,-2.2,71,329,84.3,5.3,994.3,1023.5,9,1009.2,2359,1013.3,9.8,0,1400,0.56,1.91,,,,,,8,4.1,-0.2,-4.7,0.1,0.2,1.7,3,,,,,,0.6,0.8,
264,"함양군",22/12/22,-3,-6.1,2107,2.5,2,,"","","","",0.7,9.6,290,2339,5.2,250,1416,3.4,2968,250,-8.2,50,1422,67,3.3,990.6,1011,2350,1007.6,1417,1009.7,9.8,0.4,1400,0.85,4.75,,,,,,7.9,4.1,0,-6.5,0.4,0.6,1.9,3,,,,,,0.8,1.1,
264,"함양군",22/12/23,-5.5,-7.5,335,-3.8,1445,,"","","","",,14,290,804,6.9,250,1435,4.1,3564,270,-12.1,51,706,59.8,2.5,993.4,1015.2,2242,1010.9,1434,1012.8,9.8,3.8,1200,1.82,8.43,,,,,,9.3,6.3,0,-6.8,0.3,0.5,2,3.1,,,,,,1.1,1.6,
264,"함양군",22/12/24,-4.4,-8.5,2332,2.1,1524,,"","","","",,10.3,290,22,5.1,270,530,2.5,2164,250,-11,39,1228,61.8,2.6,999.6,1022.1,2314,1015,1,1019,9.8,8.1,1200,2.02,11.64,,,,,,2.9,1.4,-0.2,-10.7,0.1,0.3,1.8,2.9,,,,,,1.1,1.5,
264,"함양군",22/12/25,-3.1,-10.7,515,3.3,1330,,"","","","",,11.4,200,1541,7.5,230,1535,2.8,2430,70,-9.4,42,1011,63.5,3,1003.4,1024.7,2300,1020.7,1314,1022.8,9.8,8.1,1200,2.04,12.75,,,,,,0.6,0,-0.7,-11.9,-0.2,-0.1,1.6,2.7,,,,,,1.5,2.2,
264,"함양군",22/12/26,-2.6,-8.4,750,5.7,1357,,"","","","",,7,250,1329,4.3,290,1119,1.6,1394,70,-9.6,22,1240,63.6,3,1006.1,1027.7,2400,1023,1406,1025.5,9.8,5.1,1300,1.33,8.2,,,,,,4,1.6,-1.1,-10.6,-0.4,-0.3,1.4,2.5,,,,,,1.2,1.7,
264,"함양군",22/12/27,-2.4,-10.4,746,6.1,1449,,"","","","",,8.3,230,1616,5.5,230,1344,1.6,1351,230,-8.9,30,1148,65.8,3.1,1009.2,1030.6,750,1026.1,1436,1028.7,9.8,8.2,1100,2.13,11.83,,,,,,2,0,-1.5,-12.8,-0.7,-0.6,1.1,2.3,,,,,,1.6,2.3,
264,"함양군",22/12/28,-0.6,-4.9,725,4.4,1233,,"","","","",,10.6,230,1344,5.5,230,1353,2.7,2362,230,-6,50,1448,68,3.9,1010.6,1033.1,2335,1027.7,1250,1030,9.8,6.7,1200,1.85,9.75,,,,,,5.9,2.3,-0.7,-7.3,-0.2,-0.3,1.1,2.2,,,,,,1.4,1.9,
264,"함양군",22/12/29,-1.2,-7.7,757,5.1,1310,,"","","","",,8.6,270,1239,4.8,250,1525,2.2,1862,250,-7.2,43,1249,65.6,3.6,1013,1033.9,2136,1030.1,1356,1032.5,9.8,8.1,1200,2.08,12.03,,,,,,3.1,0.1,-0.3,-10,-0.2,-0.2,1.1,2.2,,,,,,1.4,2,
264,"함양군",22/12/30,-0.3,-6.5,246,4.9,1255,,"","","","",,8.8,230,1427,5.3,230,1431,2.2,1875,250,-7.3,39,1256,62,3.6,1012.4,1034,23,1029.4,1424,1031.8,9.8,5.7,1100,1.65,9.73,,,,,,6.3,3.1,-0.4,-9.4,0,-0.1,1.1,2.2,,,,,,1.5,2.1,
258,"보성군",22/12/25,-0.4,-5.4,324,3.9,1540,,"","","","",,13.6,340,1325,9.3,340,1312,4.9,4219,290,-5.3,50,1738,69.6,4.2,1023.3,1025.7,2335,1022.1,1,1023.5,9.8,7.2,1000,1.57,10,,,,,,1.5,1,-0.9,-7.5,2.6,2.6,3.6,4.6,,,,,,1.3,1.9,
258,"보성군",22/12/26,1.7,-1.5,431,6.3,1448,,"","","","",,12,320,1002,9,320,802,4.8,4189,320,-4.3,44,1458,65.6,4.5,1025.7,1027.4,2334,1024.1,1440,1025.9,9.8,7.9,1200,1.88,10.46,,,,,,2.1,0.5,1.5,-3.7,3,2.9,3.6,4.4,,,,,,1.8,2.6,
258,"보성군",22/12/27,2.7,-0.9,735,6.8,1325,,"","","","",,11.8,340,213,9.3,340,221,4.5,3917,320,-4.2,50,1347,60.4,4.5,1028.7,1030.2,1050,1026.9,106,1028.9,9.8,8.8,1200,2.05,12.28,,,,,,1.1,0.3,2.1,-2.7,3.5,3.4,4,4.6,,,,,,1.8,2.5,
258,"보성군",22/12/28,2.4,-0.6,2351,6.6,1251,,"","","","",,10.7,320,1405,8,340,1447,3.7,3181,290,-3.4,51,1318,65.9,4.8,1030.4,1033.3,2337,1028.6,1334,1030.6,9.9,6.8,1200,1.89,10.06,,,,,,4.9,4,2,-3.8,3.9,3.7,4.3,4.8,,,,,,1.5,2.2,
258,"보성군",22/12/29,0.9,-3,655,6.4,1339,,"","","","",,8.8,320,1254,6.2,320,1511,3,2619,320,-4.8,46,1531,66.8,4.3,1032.9,1034.2,1926,1031.2,1326,1033.1,9.8,8.6,1200,2.03,11.89,,,,,,3.1,1.5,1.4,-6.6,3.6,3.6,4.2,4.8,,,,,,1.5,2.1,
258,"보성군",22/12/30,1.2,-4.9,500,7.2,1415,,"","","","",,9.7,320,1247,6.4,320,1343,2.3,1991,290,-3.9,45,1306,70.4,4.6,1032.5,1034.3,837,1030.6,1352,1032.7,9.9,7.5,1300,1.82,10.47,,,,,,5.9,4.9,1.7,-9.1,3.4,3.4,4,4.6,,,,,,1.5,2.1,
258,"보성군",22/12/31,1.6,-2.9,640,7.2,1452,,"","","","",,12.8,70,1311,8.1,320,1158,3.7,3236,270,-4,43,1509,67.8,4.5,1031.7,1033.6,852,1030.1,1510,1031.9,9.9,8.8,1200,2.09,12.38,,,,,,0.6,0,2.2,-4.4,3.6,3.5,4.1,4.7,,,,,,1.7,2.5,
259,"강진군",22/12/01,0.4,-1.6,639,4.1,1232,,"","","","",,7.5,320,1336,4,320,1334,1.7,1467,20,-7.7,35,1338,56,3.5,1028.5,1032.7,1,1029,1523,1030.5,10,4.9,1100,2.05,9.85,,,,,,7.6,2.9,2.7,-5.2,7.2,8.2,10.4,12,,,,,,1.2,1.7,
259,"강진군",22/12/02,2.3,-2.7,700,8.7,1409,,"","","","",,5.3,70,1234,3.3,50,1240,1,830,20,-4.9,34,1600,61,4.2,1027.1,1031.7,824,1026.9,1506,1029.1,10,8.1,1200,2.19,12.81,,,,,,4,1.9,2.8,-6.8,7,7.8,9.7,11.1,,,,,,1.7,2.4,
259,"강진군",22/12/03,6.7,1,1,11.5,1517,,"","","","",,6.2,340,2352,3.3,340,2358,0.9,815,320,1.2,54,1316,68.4,6.8,1023.3,1027.7,10,1023,1517,1025.3,10,0.5,1300,1.07,4.75,,,,,,9.5,8.1,7.2,-0.6,8.3,8.7,9.8,10.9,,,,,,1.2,1.7,
259,"강진군",22/12/04,3.9,0.4,2354,8.1,1,,"","","","",,12.5,230,341,6.3,340,444,3.5,3061,320,-8.4,26,1523,42.4,3.5,1026.6,1030.5,2020,1025.6,1,1028.6,10,5.5,1100,1.98,9.75,,,,,,6.3,3.4,4.7,-1.6,8.2,8.9,10.2,11.4,,,,,,2.1,3,
259,"강진군",22/12/05,1.1,-1.7,2356,4.4,1538,,"","","","",,10.5,340,1317,5.6,320,1250,2.8,2401,320,-11.7,20,1535,39.4,2.6,1025.9,1029.9,1005,1026.3,1502,1027.9,10,5,1200,1.85,9.67,,,,,,5.1,3.8,1.5,-7.3,6.4,7.2,9.2,10.6,,,,,,1.7,2.5,
259,"강진군",22/12/06,2.9,-3.8,533,10.5,1335,,"","","","",,12.2,270,1343,7.2,270,1346,1.8,1586,290,-4.7,38,1541,58.6,4.4,1023,1027.5,1,1022.9,1407,1025,10,7.6,1200,2.07,11.6,,,,,,2.9,1,2.2,-7.5,5.7,6.5,8.4,9.8,,,,,,1.9,2.7,
259,"강진군",22/12/07,4,-1.5,718,12,1448,,"","","","",,11.5,270,1449,5.7,270,1200,1.7,1490,290,-2.3,31,1615,67.3,5.1,1023.2,1026.4,2319,1023.8,505,1025.2,9.9,7.7,1200,2.04,11.54,,,,,,2.4,0.6,2.8,-4.6,6.2,6.8,8.4,9.7,,,,,,2,2.8,
259,"강진군",22/12/08,5.5,-2.4,531,13.3,1356,,"","","","",,5.1,250,1331,2.5,270,1651,0.9,782,200,-0.5,33,1621,68.4,5.9,1023.4,1027.2,816,1024.1,1412,1025.4,9.9,6.8,1300,1.76,10,,,,,,3.8,2.9,4,-6.9,6.4,6.9,8.3,9.5,,,,,,1.4,2,
259,"강진군",22/12/09,5.7,1.1,622,12.2,1339,,"","","","",0.1,4.1,320,1422,2.5,290,1428,0.5,463,230,2.1,45,1143,79.6,7.2,1020.4,1024.4,2,1021,1705,1022.4,9.9,0.4,1100,0.91,4.04,,,,,,6.1,2.8,5.7,-2.3,7.4,8,8.9,9.9,,,,,,0.6,0.9,
259,"강진군",22/12/10,4.8,-0.4,625,10.1,1406,,"","","","",0,5.9,360,1508,3.6,50,1509,0.9,809,340,0.2,48,1416,74.4,6.2,1017.5,1021.3,10,1016.5,1402,1019.5,9.9,0,1100,0.83,4.17,,,,,,7.6,5.5,4.8,-5.2,6.9,7.6,8.7,9.8,,,,,,0.9,1.3,
259,"강진군",22/12/11,5.3,-0.3,2324,9.6,1225,,"","","","",,12.6,20,1247,6,320,1326,2.7,2298,320,-3.3,32,1417,55.8,4.8,1020.1,1024.1,2359,1019.8,1,1022.1,9.9,7.6,1200,2,11.5,,,,,,2.4,1.4,3.5,-4.3,7.1,7.7,8.9,9.8,,,,,,2,2.8,
259,"강진군",22/12/12,3.1,-1.9,312,8.2,1149,,"","","","",0,8,270,1328,4.3,270,1530,1,886,270,-1.4,41,1156,74.5,5.6,1018.8,1024.7,256,1018.6,1938,1020.8,9.9,1.5,900,1.02,5.13,,,,,,6.8,4.5,3.4,-6.4,5.8,6.6,8.2,9.4,,,,,,1.1,1.6,
259,"강진군",22/12/13,6.9,0.9,4,9.3,1244,,"","","","",0,16.8,270,2348,7,290,2215,3.8,3326,290,-3.3,35,1138,48.4,4.8,1018.5,1023.4,2257,1018.9,5,1020.5,9.9,4.5,1100,1.77,8.51,,,,,,6.4,1,4.7,0,6.5,7.1,8.3,9.3,,,,,,2.1,3,
259,"강진군",22/12/14,-1.1,-3.8,2040,3.8,1,,"","","","",0.9,13.5,270,12,6.3,20,1237,3,2554,320,-5.5,48,58,72.3,4.1,1025,1029.4,1046,1023,51,1027,9.9,4,1100,1.46,7.45,,,,,,5.8,0,1,-2,,6,7.8,9.1,,,,,,0.8,1.2,
259,"강진군",22/12/15,1.1,-4.7,655,8.1,1423,,"","","","",0,6.8,290,1346,4.2,290,1350,1,871,270,-3.9,43,1306,71.1,4.6,1023.6,1027.7,904,1023.4,1457,1025.7,9.9,7,1100,2.02,11.52,,,,,,4.8,0,0,,,5.5,7.1,8.4,,,,,,1.7,2.4,
259,"강진군",22/12/16,1.2,-0.6,2331,4.6,100,,"","","","",0,9.2,320,317,5.2,320,317,3.1,2687,320,-10.1,27,1205,45.5,3.1,1026.4,1030.7,1021,1025.2,106,1028.4,9.9,1.8,1300,1.64,7.35,,,,,,8.3,0,0,,,6,7.4,8.4,,,,,,1.7,2.4,
259,"강진군",22/12/17,-1.1,-5.1,2234,3.8,1314,,"","","","",2.3,14.8,250,1322,7.4,290,1323,3,2617,320,-7,27,53,67.4,3.7,1023.3,1029.4,1,1023.3,1445,1025.4,9.9,2.5,1300,1.21,6.19,,,,,,9.3,3.3,,,,5.2,6.9,8.1,,,,,,0.9,1.3,
259,"강진군",22/12/18,-3.4,-6.2,1955,0.3,1126,,"","","","",2.4,11.9,290,815,4.9,290,628,1.8,1559,290,-6.2,64,1130,81.4,3.9,1021,1025,2239,1020.8,1438,1023,9.9,2.8,1300,0.9,3.7,,,,,,6.4,4.9,,,,5,6.6,7.9,,,,,,0.4,0.6,
259,"강진군",22/12/19,-2.3,-7.8,555,3.7,1548,,"","","","",1.4,3.4,90,1032,2,50,1532,0.6,489,110,-4.2,57,1306,87.1,4.5,1024.4,1028,950,1024.4,40,1026.5,9.8,6,1100,2.01,9.59,,,,,,3.8,2.8,,,,5,6.5,7.6,,,,,,0.8,1.2,
259,"강진군",22/12/20,1.3,-5.9,746,9.6,1453,,"","","","",,4.8,20,1317,3.1,50,1346,0.8,720,70,-2.7,39,1616,77.3,5,1023,1029.3,930,1020.8,2054,1025,9.8,8,1200,2.01,11.83,,,,,,3,0.9,,,,4.6,6.1,7.4,,,,,,1.6,2.2,
259,"강진군",22/12/21,4.4,1.5,2005,8.1,1532,,"","","","",2.5,10.6,250,1648,5.6,290,1654,1.3,1133,110,1.6,63,2237,82.9,7,1010.5,1021,1,1008.8,1555,1012.5,9.8,0.1,1300,0.99,3.24,,,,,,6.9,3.5,,,,5.9,6.7,7.6,,,,,,0.6,0.9,
259,"강진군",22/12/22,-1.2,-3.7,2216,3.7,14,,"","","","",8.9,11,270,2232,4.7,270,1522,2.4,2093,290,-3.7,64,3,83.1,4.7,1009,1012.8,2333,1009.2,1337,1011,9.8,0,1200,0.71,3.42,,,,,,7.4,4.6,,,,5.2,6.5,7.7,,,,,,0.5,0.8,
259,"강진군",22/12/23,-2.4,-4.2,333,-0.3,1341,,"","","","",2.5,17.9,270,1024,7.7,270,1316,4,3461,270,-6.2,58,1022,74.9,3.9,1012.1,1015.9,2147,1012.3,27,1014.1,9.8,2.2,1300,1.5,6.03,,,,,,8.4,6.6,,,,4.9,6.1,7.3,,,,,,0.8,1.1,
259,"강진군",22/12/24,-2.8,-6.4,2200,-0.2,1517,,"","","","",0.7,11,340,144,5.4,340,1359,2.7,2297,320,-6.8,61,1555,74.1,3.7,1017.3,1022.5,2322,1015.5,43,1019.4,9.8,3,1300,2,7.52,,,,,,5,0.6,,,,4.8,6,7.2,,,,,,0.8,1.1,
259,"강진군",22/12/25,0.9,-5.3,134,5,1353,,"","","","",,9.9,340,937,6.1,290,928,2.5,2194,320,-3.5,55,1610,72.8,4.7,1021,1025.1,2337,1021.8,543,1023,9.8,4.4,1100,1.81,8.6,,,,,,3.1,2.3,,,,4.6,5.9,7,,,,,,1.1,1.5,
259,"강진군",22/12/26,1,-4.1,621,6.1,1358,,"","","","",,9.2,290,1158,5,360,1158,2.2,1896,320,-2.9,56,1359,76.1,4.9,1023.5,1027,2327,1023.9,1423,1025.5,9.9,6.7,1200,1.98,10.26,,,,,,3,1.9,,,,4,5.4,6.6,,,,,,1.3,1.9,
259,"강진군",22/12/27,1.7,-2.8,608,6.6,1404,,"","","","",,9.9,200,1118,5.7,320,1337,1.8,1589,320,-3.3,51,1323,70.6,4.8,1026.3,1029.6,1035,1026.8,53,1028.4,9.9,7.9,1200,2.02,11.8,,,,,,0.8,0.6,,,,3.8,5.2,6.4,,,,,,1.4,2,
259,"강진군",22/12/28,1.3,-2.7,329,7,1420,,"","","","",,9.7,20,1601,5.3,270,1535,1.7,1433,290,-3.6,44,1433,71.3,4.7,1027.9,1032.8,2331,1027.8,1407,1029.9,9.9,6.2,1200,1.78,9.87,,,,,,3.6,1.6,,,,3.9,5.1,6.3,,,,,,1.3,1.9,
259,"강진군",22/12/29,0,-4.9,759,5.9,1315,,"","","","",,7.7,90,1321,4.7,50,1325,1.3,1149,50,-4.5,47,1557,73.4,4.4,1030.2,1033.4,2400,1030.7,1316,1032.3,9.9,5.4,1300,2.11,10.48,,,,,,4.4,2.3,,,,3.8,5.1,6.2,,,,,,1.1,1.6,
259,"강진군",22/12/30,0.9,-5,438,8,1414,,"","","","",,7.9,250,1307,4.7,270,1528,1.4,1215,290,-4.6,41,1215,70.5,4.3,1029.7,1033.4,1,1029.8,1342,1031.7,9.9,5.6,1200,1.9,10.22,,,,,,6.4,3.3,,,,3.7,5,6,,,,,,1.4,2,
