"일시","지점명","수위"
20190827,"보령",19
20190904,"보령",36
20191006,"보령",39
20191007,"보령",36
20191013,"보령",33
20191028,"보령",22
20200115,"보령",26
20180123,"보령",25
20180607,"보령",24
20180615,"보령",22
20200301,"보령",27
20200308,"보령",26
20200403,"보령",26
20200412,"보령",26
20200525,"보령",27
20200529,"보령",27
20200610,"보령",27
20200719,"보령",27
20200811,"보령",27
20200912,"보령",27
20200930,"보령",27
20201004,"보령",27
20201015,"보령",26
20201130,"보령",26
20201204,"보령",26
20201219,"보령",26
20210116,"보령",26
20210123,"보령",26
20210128,"보령",26
20210204,"보령",26
20210216,"보령",26
20210301,"보령",26
20210321,"보령",26
20210403,"보령",26
20210503,"보령",26
20210531,"보령",27
20210602,"보령",27
20210702,"보령",26
20210801,"보령",26
20210810,"보령",27
20210818,"보령",27
20210901,"보령",27
20210918,"보령",26
20211014,"보령",26
20211026,"보령",26
20211125,"보령",26
20211224,"보령",26
20220103,"보령",26
20220410,"보령",26
20220421,"보령",26
20220423,"보령",26
20220516,"보령",26
20220611,"보령",26
20220813,"보령",27
20220817,"보령",27
20220904,"보령",27
20220929,"보령",27
20221007,"보령",27
20221026,"보령",26
20191202,"순천",66
20200401,"순천",65
20200404,"순천",65
20200410,"순천",65
20200602,"순천",65
20200607,"순천",65
20200630,"순천",65
20200713,"순천",66
20210607,"여수",34
20210713,"여수",34
20210818,"여수",34
20211003,"여수",34
20211012,"여수",34
20211204,"여수",33
20180302,"영천",66
20180331,"영천",62
20191013,"영천",78
20191120,"영천",81
20191214,"영천",112
20200111,"영천",112
20200128,"영천",112
20200212,"영천",112
20200313,"영천",112
20200430,"영천",112
20200510,"영천",112
20200516,"영천",112
20200606,"영천",112
20200810,"순천",67
20200813,"순천",67
20200814,"순천",67
20201002,"순천",66
20201102,"순천",66
20201117,"순천",66
20201203,"순천",66
20201206,"순천",66
20201207,"순천",66
20201226,"순천",66
20210220,"순천",65
20210416,"순천",66
20220520,"여수",32
20220525,"여수",32
20220814,"여수",33
20220911,"여수",34
20221017,"여수",33
20221106,"여수",32
20200902,"영천",112
20200913,"영천",112
20200923,"영천",112
20200929,"영천",112
20210520,"순천",122
20210526,"순천",122
20210706,"순천",122
20210726,"순천",122
20210816,"순천",65
20211030,"순천",65
20211126,"순천",65
20221223,"여수",32
20180315,"영광",57
20180329,"영광",61
20180331,"영광",60
20180416,"영광",59
20180530,"영광",59
20180808,"영광",27
20200229,"영천",71
20210406,"영천",112
20210504,"영천",112
20210701,"영천",112
20210805,"영천",112
20210922,"영천",112
20210925,"영천",112
20211009,"영천",112
20211012,"영천",112
20211024,"영천",112
20220219,"순천",64
20220222,"순천",64
20220613,"순천",65
20220628,"순천",65
20220708,"순천",65
20220729,"순천",65
20220830,"순천",65
20220917,"순천",65
20180822,"영광",19
20180905,"영광",45
20181026,"영광",41
20181205,"영광",27
20181220,"영광",25
20181227,"영광",21
20190321,"영광",29
20190429,"영광",31
20190503,"영광",49
20211220,"영천",112
20220114,"영천",112
20220414,"영천",112
20220422,"영천",112
20220617,"영천",112
20220702,"영천",112
20220714,"영천",112
20220718,"영천",112
20220812,"영천",112
20220825,"영천",112
20221030,"순천",64
20221102,"순천",64
20221129,"순천",64
20180304,"여수",38
20180308,"여수",53
20180316,"여수",57
20180326,"여수",51
20180608,"여수",67
20190515,"영광",39
20190528,"영광",54
20190612,"영광",55
20190614,"영광",55
20190625,"영광",19
20190627,"영광",19
20190808,"영광",32
20190922,"영광",31
20191118,"영광",41
20191215,"영광",22
20200207,"영광",22
20220905,"영천",112
20221015,"영천",112
20221127,"영천",112
20221215,"영천",112
20221227,"영천",112
20180630,"여수",80
20180829,"여수",68
20181030,"여수",66
20181031,"여수",69
20181108,"여수",58
20181215,"여수",61
20190202,"여수",71
20190217,"여수",69
20190222,"여수",82
20190304,"여수",42
20200310,"영광",22
20200330,"영광",22
20200404,"영광",23
20200623,"영광",23
20200730,"영광",24
20201031,"영광",23
20190321,"여수",45
20190330,"여수",47
20190506,"여수",65
20190527,"여수",66
20190824,"여수",74
20191007,"여수",83
20191008,"여수",82
20201214,"영광",23
20201230,"영광",23
20210410,"영광",23
20210411,"영광",23
20210522,"영광",24
20210728,"영광",23
20200128,"진안",276
20200211,"진안",276
20200310,"진안",277
20200316,"진안",277
20200320,"진안",277
20200325,"진안",276
20200326,"진안",276
20200416,"진안",276
20200422,"진안",276
20200608,"진안",276
20200614,"진안",277
20200616,"진안",277
20200617,"진안",277
20200907,"진안",277
20200927,"진안",277
20210826,"예산",9
20210925,"예산",9
20211022,"예산",9
20220127,"예산",8
20220225,"예산",8
20220227,"예산",8
20220228,"예산",8
20220425,"예산",9
20180516,"천안",60
20180521,"천안",63
20180526,"천안",69
20180608,"천안",39
20180726,"천안",21
20180902,"천안",33
20201207,"진안",276
20201217,"진안",276
20210114,"진안",276
20210124,"진안",276
20210227,"진안",276
20210318,"진안",277
20210425,"진안",276
20210529,"진안",277
20220519,"예산",9
20220620,"예산",9
20220625,"예산",9
20220730,"예산",9
20220914,"예산",9
20220920,"예산",9
20220929,"예산",9
20221114,"예산",9
20221129,"예산",9
20221217,"예산",9
20190122,"천안",52
20190308,"천안",49
20190411,"천안",65
20190928,"천안",18
20200410,"천안",66
20200519,"천안",66
20200607,"천안",66
20200709,"천안",66
20200723,"천안",66
20200929,"천안",67
20201109,"천안",66
20210110,"천안",66
20210127,"천안",66
20210128,"천안",66
20210321,"천안",66
20210428,"천안",66
20210520,"천안",66
20210601,"천안",66
20210729,"천안",66
20210901,"천안",67
20210903,"천안",67
20211025,"천안",66
20211127,"천안",66
20211205,"천안",66
20211222,"천안",66
20220309,"천안",66
20220418,"천안",66
20220430,"천안",66
20220503,"천안",66
20220526,"천안",66
20220805,"천안",67
20220902,"천안",67
20221016,"천안",66
20221225,"천안",66
20180104,"천안",48
20180106,"천안",47
20180117,"천안",52
20180202,"순천",18
20180409,"순천",31
20180814,"순천",10
20181120,"순천",33
20181121,"순천",33
20190404,"순천",37
20190811,"순천",30
20210620,"진안",277
20210818,"진안",277
20211006,"진안",277
20211128,"진안",276
20211229,"진안",276
20220121,"진안",276
20220210,"진안",276
20220225,"진안",276
20180220,"예산",35
20180405,"예산",56
20180409,"예산",56
20180414,"예산",59
20180705,"예산",42
20180710,"예산",38
20180712,"예산",37
20180818,"예산",13
20180820,"예산",13
20180916,"예산",38
20180921,"예산",45
20220315,"진안",276
20220407,"진안",276
20220506,"진안",276
20220716,"진안",277
20220720,"진안",277
20220728,"진안",277
20220729,"진안",277
20220801,"진안",277
20220819,"진안",277
20221007,"진안",276
20221030,"진안",276
20181122,"예산",63
20181202,"예산",66
20181216,"예산",65
20190218,"예산",55
20190313,"예산",49
20190407,"예산",42
20190414,"예산",44
20190519,"예산",42
20190704,"예산",15
20190722,"예산",15
20190723,"예산",15
20200109,"예산",9
20200111,"예산",9
20200115,"예산",9
20200308,"예산",9
20200515,"예산",9
20200702,"예산",9
20200826,"예산",10
20200906,"예산",10
20201020,"예산",9
20201104,"예산",9
20201111,"예산",9
20201117,"예산",9
20180606,"진안",34
20180711,"진안",28
20191101,"예산",39
20210124,"예산",9
20210201,"예산",9
20210207,"예산",9
20210731,"예산",9
20180830,"진안",35
20181105,"진안",33
20181219,"진안",31
20181226,"진안",28
20190107,"진안",35
20190401,"진안",31
20190503,"진안",28
20190529,"진안",27
20190610,"진안",28
20191106,"진안",32
20191227,"진안",276
20220628,"영동",127
20220819,"영동",127
20220823,"영동",127
20220826,"영동",127
20221101,"영동",126
20190324,"옥천",48
20190417,"옥천",42
20190501,"옥천",51
20190508,"옥천",45
20190712,"옥천",24
20190721,"옥천",27
20190906,"옥천",28
20190928,"옥천",24
20190831,"청주",54
20190928,"청주",52
20191115,"청주",64
20180125,"음성",26
20180330,"음성",50
20180423,"음성",32
20180509,"음성",45
20180510,"음성",48
20180521,"음성",66
20180529,"음성",49
20180805,"음성",26
20180816,"음성",23
20180906,"음성",52
20180310,"옥천",66
20180327,"옥천",68
20180331,"옥천",62
20180521,"옥천",41
20180729,"옥천",23
20180810,"옥천",19
20180812,"옥천",19
20180913,"옥천",24
20181008,"옥천",55
20181021,"옥천",42
20181103,"옥천",38
20191027,"옥천",37
20191205,"옥천",114
20191206,"옥천",114
20191231,"옥천",114
20200313,"옥천",114
20200322,"옥천",114
20200509,"옥천",114
20200521,"옥천",114
20200107,"청주",122
20200506,"청주",122
20200514,"청주",123
20181029,"음성",31
20181209,"음성",59
20181221,"음성",51
20181223,"음성",50
20190601,"음성",29
20190611,"음성",29
20190813,"음성",18
20190925,"음성",25
20191125,"음성",35
20200313,"음성",75
20200331,"음성",74
20200626,"음성",75
20200702,"음성",75
20200715,"음성",75
20200728,"음성",75
20200928,"음성",75
20201216,"음성",75
20210321,"음성",75
20210401,"음성",74
20210516,"음성",75
20210609,"음성",75
20210624,"음성",75
20210717,"음성",75
20211209,"음성",75
20220219,"음성",74
20220502,"음성",75
20220627,"음성",75
20221218,"음성",75
20180115,"제천",21
20180205,"제천",24
20180217,"제천",18
20180303,"제천",41
20180809,"제천",25
20180915,"제천",76
20181118,"제천",57
20181208,"제천",49
20181228,"제천",30
20190117,"제천",24
20190122,"제천",22
20190224,"제천",39
20190326,"제천",45
20190414,"제천",78
20190513,"제천",74
20190605,"제천",74
20190701,"제천",76
20190724,"제천",28
20190929,"제천",69
20200515,"제천",187
20200517,"제천",189
20200606,"제천",188
20200615,"제천",189
20200617,"제천",189
20200626,"제천",188
20200912,"제천",191
20200927,"제천",189
20201023,"제천",188
20201126,"제천",188
20210102,"제천",187
20210120,"제천",187
20210329,"제천",189
20210509,"제천",188
20210610,"제천",190
20210802,"제천",190
20210905,"제천",191
20211020,"제천",190
20221009,"제천",190
20221129,"제천",188
20221215,"제천",189
20180118,"증평",89
20180617,"증평",37
20180803,"증평",57
20180805,"증평",24
20180807,"증평",25
20180827,"증평",72
20180917,"증평",88
20180925,"증평",88
20180929,"증평",87
20181022,"증평",98
20220121,"제천",187
20220205,"제천",187
20220217,"제천",187
20220221,"제천",187
20220325,"제천",190
20220408,"제천",189
20220415,"제천",190
20220509,"제천",188
20220713,"제천",191
20220721,"제천",190
20220825,"제천",191
20190430,"증평",90
20190515,"증평",56
20190605,"증평",64
20190613,"증평",64
20190624,"증평",55
20190715,"증평",24
20190807,"증평",79
20190903,"증평",84
20190920,"증평",83
20191010,"증평",98
20191106,"증평",98
20191107,"증평",98
20191118,"증평",100
20191209,"증평",94
20200128,"증평",93
20200216,"증평",93
20200312,"증평",93
20200319,"증평",93
20200325,"증평",93
20200706,"증평",93
20200724,"증평",94
20200731,"증평",94
20200822,"증평",94
20200909,"증평",94
20200910,"증평",94
20200914,"증평",94
20201026,"증평",93
20201119,"증평",93
20201120,"증평",93
20210120,"증평",93
20210323,"증평",93
20210421,"증평",93
20210510,"증평",93
20211012,"증평",94
20211016,"증평",94
20211021,"증평",94
20211212,"증평",93
20211226,"증평",93
20220203,"증평",93
20220212,"증평",93
20220303,"증평",93
20220417,"증평",93
20220426,"증평",93
20220428,"증평",93
20220529,"증평",90
20220603,"증평",91
20220620,"증평",92
20221030,"증평",93
20221115,"증평",93
20221123,"증평",93
20221222,"증평",93
20221228,"증평",93
20180112,"진천",27
20180417,"진천",47
20180516,"진천",45
20180603,"진천",35
20180804,"진천",31
20180813,"진천",33
20180910,"진천",27
20181206,"진천",34
20190226,"진천",43
20190315,"진천",31
20190326,"진천",31
20220525,"진천",58
20220526,"진천",58
20220604,"진천",58
20220716,"진천",58
20220803,"진천",58
20220826,"진천",58
20221013,"진천",58
20221102,"진천",57
20221201,"진천",57
20190508,"진천",37
20190512,"진천",43
20190607,"진천",35
20190708,"진천",24
20191111,"진천",48
20191118,"진천",79
20191209,"진천",57
20200110,"진천",57
20200112,"진천",57
20200414,"진천",57
20200427,"진천",57
20200602,"진천",58
20200718,"진천",58
20200720,"진천",58
20200926,"진천",58
20180120,"청주",73
20180201,"청주",72
20180221,"청주",71
20201109,"진천",57
20201118,"진천",57
20210206,"진천",57
20210217,"진천",57
20210224,"진천",57
20210419,"진천",58
20210423,"진천",58
20210601,"진천",58
20210607,"진천",58
20211120,"진천",57
20211203,"진천",58
20211217,"진천",58
20211225,"진천",58
20220121,"진천",58
20220201,"진천",58
20220204,"진천",58
20220312,"진천",58
20180615,"청주",58
20180624,"청주",57
20180716,"청주",64
20180907,"청주",61
20181011,"청주",66
20181012,"청주",65
20181225,"옥천",42
20190107,"옥천",50
20200806,"옥천",114
20200831,"옥천",114
20201014,"옥천",114
20201110,"옥천",114
20201205,"옥천",114
20210125,"옥천",114
20210211,"옥천",114
20200618,"청주",122
20200703,"청주",123
20200723,"청주",123
20200816,"청주",123
20200921,"청주",123
20200924,"청주",123
20180308,"영동",14
20180518,"영동",63
20180520,"영동",62
20180816,"영동",27
20180825,"영동",26
20180928,"영동",40
20181012,"영동",68
20181023,"영동",65
20210512,"옥천",114
20210714,"옥천",114
20210716,"옥천",114
20210718,"옥천",114
20210728,"옥천",114
20210813,"옥천",114
20210902,"옥천",114
20211026,"옥천",114
20211106,"옥천",114
20201114,"청주",123
20210410,"청주",123
20181103,"영동",74
20181111,"영동",81
20181115,"영동",71
20181215,"영동",78
20181220,"영동",75
20190207,"영동",56
20190513,"영동",50
20190526,"영동",50
20190527,"영동",50
20220418,"옥천",114
20220602,"옥천",114
20210515,"청주",123
20210520,"청주",123
20210524,"청주",122
20210619,"청주",123
20210810,"청주",123
20210820,"청주",123
20191105,"영동",89
20200109,"영동",127
20200120,"영동",127
20200126,"영동",127
20200203,"영동",127
20200213,"영동",127
20200227,"영동",127
20220907,"옥천",114
20211027,"청주",123
20211029,"청주",123
20211031,"청주",123
